,,Enrichment,Enrichment,Enrichment,Enrichment,Enrichment,Enrichment,Enrichment,Enrichment
,,AUC,NES,MotifSimilarityQvalue,OrthologousIdentity,Annotation,Context,TargetGenes,RankAtMax
TF,MotifID,,,,,,,,
AT3G57230,AT3G57230_glue,0.06439393939393939,3.1714065044368747,0.0,1.0,placeholder,"frozenset({'activating', 'glue.genes_vs_tracks.rankings', 'top10perTarget'})","[('AT5G67050', 3.4399989077912023), ('AT3G10680', 5.491310710481988), ('AT3G03200', 5.588159052780735), ('AT5G56720', 7.859966209331473), ('AT4G30110', 14.314674273953075), ('AT2G34530', 3.9904259615432753), ('AT2G27140', 4.630371680619832), ('AT2G42820', 4.484337988014834), ('AT2G31550', 5.86689321640055)]",243
AT4G31550,AT4G31550_glue,0.09359077500670421,3.626692837180004,0.0,1.0,placeholder,"frozenset({'activating', 'glue.genes_vs_tracks.rankings', 'top10perTarget'})","[('AT4G36500', 96.16274909615996), ('AT5G36925', 16.037549990363125), ('AT1G52200', 0.943599362119358), ('AT3G55840', 13.2021489285663), ('AT1G71697', 39.45844053228495), ('AT1G07160', 45.26631486867716), ('AT1G55450', 71.39974678752375), ('AT1G01480', 8.02159558347104), ('AT3G52450', 20.863123752402785), ('AT2G31345', 4.819094943554474), ('AT3G22060', 31.809643408461863), ('AT2G22880', 34.96439726990279), ('AT1G69900', 42.33284664588646), ('AT1G02360', 33.10123466095531), ('AT2G47140', 38.02490143272027), ('AT5G28630', 32.23009525024541), ('AT1G69890', 55.09914308943246), ('AT3G18950', 34.42676570316034), ('AT4G00970', 32.48789453115755), ('AT5G05300', 16.652159858170876), ('AT1G66090', 72.3652390618241), ('AT5G44568', 14.128556646859204), ('AT3G10720', 68.26928606693964), ('AT3G24420', 21.72377709764308), ('AT2G01670', 37.81985428410368), ('AT1G78850', 32.937270705852804), ('AT3G51660', 31.35809365220525), ('AT1G05575', 23.916844724672128), ('AT1G14540', 40.56004556429761), ('AT5G45280', 15.97048555786387), ('AT5G14700', 16.670233415543013), ('AT4G31550', 1.0)]",161
AT5G02320,AT5G02320_glue,0.3631553631553632,8.976030269190531,0.0,1.0,placeholder,"frozenset({'activating', 'glue.genes_vs_tracks.rankings', 'top10perTarget'})","[('AT1G03780', 9.824574167372116), ('AT5G15510', 9.231756178078715), ('AT4G28230', 7.972675936926766), ('AT5G56120', 10.54473612186124), ('AT5G06150', 6.97247621772517), ('AT3G51280', 6.766712072110954), ('AT4G14330', 6.862547502576116), ('AT1G16630', 7.563332884543403), ('AT4G35620', 7.724429175937495), ('AT3G15550', 6.04099759152001), ('AT5G66230', 8.359486136485016), ('AT3G02640', 9.601892083368806), ('AT5G45700', 4.198497959467931), ('AT3G16280', 9.212750571996285), ('AT2G34190', 8.230307121680546), ('AT3G05330', 11.374456057723467)]",120
AT5G11510,AT5G11510_glue,0.2403292181069959,10.60701498809016,0.0,1.0,placeholder,"frozenset({'activating', 'glue.genes_vs_tracks.rankings', 'top10perTarget'})","[('AT2G26760', 53.032258650097226), ('AT1G03780', 39.079556727245695), ('AT5G15510', 52.95124518004487), ('AT5G25090', 89.25606968809626), ('AT1G76310', 51.49558518532616), ('AT4G24265', 58.30390177750743), ('AT1G68350', 0.906758303880085), ('AT5G03885', 37.93438730330329), ('AT4G17000', 61.59102856077911), ('AT5G03870', 69.64932638625672), ('AT4G28230', 46.90495107860702), ('AT1G04110', 17.654187535423333), ('AT5G56120', 57.292899113722136), ('AT3G05152', 28.50652464437799), ('AT5G06150', 58.999803999276345), ('AT1G53140', 62.42127545177005), ('AT1G14260', 20.971848706884973), ('AT4G35730', 84.33418723049392), ('AT3G51280', 52.061942406048544), ('AT4G02800', 109.04895614852796), ('AT1G20930', 62.76748364293855), ('AT4G14330', 71.08756545593691), ('AT5G23400', 25.039711663288998), ('AT5G17160', 53.85865345812676), ('AT1G16630', 52.61348170341704), ('AT5G13840', 64.93556717677247), ('AT3G51740', 69.44111972549298), ('AT4G33270', 52.382804780916), ('AT5G16250', 105.05234142191512), ('AT4G35620', 35.92344083311154), ('AT1G30690', 91.26273303813356), ('AT3G52110', 82.59445644530665), ('AT3G14190', 48.325302637793214), ('AT3G15550', 53.94950439215822), ('AT4G01730', 56.59848368485966), ('AT1G23790', 56.7802371227752), ('AT3G44960', 34.9168754461416), ('AT1G18370', 84.08939764844631), ('AT4G38062', 69.06460722239123), ('AT5G66230', 44.18116204018583), ('AT2G42110', 49.97241120237619), ('AT4G32830', 97.58278373584125), ('AT3G51720', 88.42328147035113), ('AT1G08560', 68.65064987775774), ('AT1G20610', 38.14444632018535), ('AT1G02730', 107.36140138492284), ('AT5G01910', 67.56006574830901), ('AT5G44040', 70.02089423727435), ('AT3G11520', 39.70886893928649), ('AT2G33560', 45.97175483324783), ('AT3G02640', 59.92168403317955), ('AT3G16280', 49.07865212367698), ('AT5G45700', 48.113649497953176), ('AT1G18250', 68.1044515244011), ('AT2G43290', 20.531016355264857), ('AT1G63100', 84.06615138389787), ('AT5G38300', 57.51011667417364), ('AT2G34190', 49.12067666704972), ('AT3G59765', 63.85267651202679), ('AT5G47500', 54.064271235641705), ('AT3G05330', 62.9289139089369), ('AT1G04680', 14.410184762278163)]",122
AT1G07640,AT1G07640_glue,0.059302704463994785,4.125719928760123,0.0,1.0,placeholder,"frozenset({'activating', 'top50perTarget', 'glue.genes_vs_tracks.rankings'})","[('AT5G67460', 2.0792886634814205), ('AT3G52900', 16.080544806104292), ('AT3G14440', 0.9634140641079167), ('AT4G13600', 22.71914069502247), ('AT1G28400', 11.155050400623868), ('AT5G04230', 33.5988995914385), ('AT2G37590', 22.932204749837982), ('AT1G20930', 0.9457121647767186), ('AT5G19260', 45.924790332992), ('AT5G56120', 0.4874976742468383), ('AT3G11930', 72.49747703772093), ('AT3G16360', 0.1908873751801401), ('AT1G70470', 5.08386915509295), ('AT1G49870', 0.935098107847198), ('AT2G01913', 69.94154472186057), ('AT5G24800', 76.58507050755517), ('AT3G06020', 9.56254873864165), ('AT3G25980', 0.9921107564452868), ('AT5G12140', 19.21590499675584), ('AT1G61820', 2.3234265796677933), ('AT1G31335', 0.448584313175414), ('AT1G22710', 15.101877803037816), ('AT3G62690', 27.785329150526216), ('AT5G17450', 12.914998354728148), ('AT4G39770', 66.37786162083759), ('AT3G15353', 36.61518229715525), ('AT3G14990', 36.627626964451984), ('AT4G39190', 42.28809159065715), ('AT1G20610', 1.1461039529079118), ('AT4G36710', 24.991149551146226), ('AT1G29160', 21.65514199906869), ('AT5G44040', 2.1605692387953943), ('AT1G54410', 16.999538423271844), ('AT4G34560', 35.73785137765946), ('AT2G39510', 0.5759524129101797), ('AT5G02380', 5.684266464307583), ('AT5G02460', 52.64832342765054), ('AT3G07800', 1.240635026627024), ('AT4G29920', 6.760577793872463), ('AT4G31500', 4.998770140530738), ('AT2G21060', 15.152950973991732), ('AT1G50490', 1.2278078231541485), ('AT4G20270', 50.25862681727629), ('AT1G60390', 21.215056504967077), ('AT1G68430', 20.283581784024427), ('AT1G62045', 7.980331928710983), ('AT5G42146', 1.3117866420728546), ('AT5G22090', 6.209445646334601), ('AT2G22190', 3.06256983602827), ('AT1G76310', 0.2873493416632706), ('AT4G31840', 1.9391570737363224), ('AT5G20700', 6.794090669687583), ('AT4G15830', 0.3848479041156352), ('AT2G16850', 10.087754725910504), ('AT2G42110', 6.05396518232094), ('AT1G64700', 26.308355095568437), ('AT1G45201', 0.6192550607789037), ('AT3G16330', 3.709905215146998), ('AT5G01910', 5.090165923902476), ('AT2G26760', 0.9462113546187324), ('AT1G32450', 0.4666439772028319), ('AT4G00780', 0.6603582600253678), ('AT3G02800', 1.7353411430494428), ('AT4G14010', 2.9027222140409807), ('AT5G27690', 3.654066585461421), ('AT1G49470', 28.920721535214447), ('AT2G30540', 1.2141304443175909), ('AT5G02600', 14.404284156290217), ('AT1G23040', 12.656899523786787), ('AT2G37880', 5.6721941857764175), ('AT2G18380', 7.3329199003137076), ('AT3G60840', 8.044132604806492), ('AT2G19110', 1.9418403138609115), ('AT1G07640', 1.0), ('AT5G37660', 47.49240718775071), ('AT2G15680', 1.5881773065255804), ('AT5G05160', 22.18076813666028), ('AT4G02150', 0.5717368114680909), ('AT5G23360', 43.26522342445931), ('AT5G40980', 17.330710254193175), ('AT1G01190', 0.551289642438386), ('AT5G64240', 1.2862530695417156), ('AT5G18240', 0.9060773388979276), ('AT5G45530', 0.4883796452901875), ('AT2G31940', 1.489287482354522), ('AT4G19840', 1.7547721006298274), ('AT3G52110', 0.3554083407402639), ('AT1G23530', 0.3737940275109965), ('AT1G77885', 42.87599015458929), ('AT3G10870', 13.210473153279526), ('AT3G60490', 15.587299227443705), ('AT1G70670', 50.08312677375351), ('AT1G20070', 11.533345615348477), ('AT5G38300', 8.655723249291677), ('AT5G50720', 13.66333368344072), ('AT5G08350', 42.73282829421459), ('AT5G23350', 17.597496260121364), ('AT2G37460', 14.721275448670443), ('AT1G69580', 1.7521230903455736), ('AT3G03270', 17.513207947129075), ('AT5G57350', 10.98494295909878), ('AT3G24500', 3.805963167906692)]",491
AT1G12260,AT1G12260_glue,0.05515246360316783,3.183587527645013,0.0,1.0,placeholder,"frozenset({'activating', 'top50perTarget', 'glue.genes_vs_tracks.rankings'})","[('AT4G18780', 37.21385402083191), ('AT3G62160', 33.48712303751372), ('AT2G27740', 18.50434433605238), ('AT1G02335', 21.81029761398097), ('AT3G25900', 20.72367277953956), ('AT1G68810', 2.307920787491668), ('AT2G37040', 1.6244443289260633), ('AT1G02640', 7.380063122890042), ('AT5G26330', 25.32027642539606), ('AT5G60490', 18.283276013770863), ('AT4G14940', 6.763586091823558), ('AT3G62020', 28.93389544402685), ('AT3G10340', 2.282412297523507), ('AT1G01900', 23.265129567360137), ('AT1G27440', 14.635196264107982), ('AT3G50220', 24.65437989274894), ('AT3G53620', 12.1138974040009), ('AT1G19300', 21.28243135411497), ('AT3G05165', 14.38021512899411), ('AT4G19420', 3.380422008227061)]",71
AT1G32330,AT1G32330_glue,0.11455733808674985,4.5548790322090555,0.0,1.0,placeholder,"frozenset({'activating', 'top50perTarget', 'glue.genes_vs_tracks.rankings'})","[('AT1G03070', 1.0240452639997466), ('AT5G52640', 3.12725846047764), ('AT5G51440', 2.280327910622694), ('AT2G26150', 1.1109007623974734), ('AT4G10250', 2.3456562891120885), ('AT5G48570', 2.158877363123614), ('AT1G59860', 1.131833901337978), ('AT1G16030', 4.776338485079365), ('AT3G46230', 2.3170793626261688), ('AT2G20560', 2.3835741053648536), ('AT4G05100', 2.1114465083114884), ('AT1G07400', 1.626925567928732), ('AT4G25200', 1.031797318051591)]",80
AT1G54330,AT1G54330_glue,0.06490275893260967,3.6515133941848483,0.0,1.0,placeholder,"frozenset({'activating', 'top50perTarget', 'glue.genes_vs_tracks.rankings'})","[('AT5G02140', 1.1228222742083127), ('AT5G22870', 0.4249985806965842), ('AT5G37660', 0.6094400733156012), ('AT1G23530', 0.7998826312671686), ('AT2G18193', 13.319899609839725), ('AT2G27740', 0.74635015677065), ('AT3G17730', 4.0679883207799925), ('AT2G44930', 0.0935346444733303), ('AT2G27035', 1.1033380130328738), ('AT1G07640', 5.057172049593165), ('AT5G45540', 1.260018346172737), ('AT1G11570', 0.6377737268938818), ('AT3G22400', 0.4180395792815023), ('AT3G01670', 0.851531260534182), ('AT2G41300', 1.8100338717099864), ('AT1G62045', 8.361656771741986), ('AT2G27300', 0.6947759708882449), ('AT1G60390', 19.226504195024045)]",101
AT1G73360,AT1G73360_glue,0.11859334081556304,5.512159898449002,0.0,1.0,placeholder,"frozenset({'activating', 'top50perTarget', 'glue.genes_vs_tracks.rankings'})","[('AT4G29030', 0.9021167097735476), ('AT4G29020', 0.486672162433244), ('AT1G72970', 2.104491766963004), ('AT1G06360', 2.0768510575497303), ('AT5G45670', 3.0030026480621625), ('AT3G09260', 3.045304183414152), ('AT3G27920', 1.6732831609584), ('AT5G17700', 0.7923642494996626)]",88
AT1G79180,AT1G79180_glue,0.14104002992891881,3.9726643447946466,0.0,1.0,placeholder,"frozenset({'activating', 'top50perTarget', 'glue.genes_vs_tracks.rankings'})","[('AT1G51680', 9.613201180188296), ('AT2G30490', 3.274477402012024), ('AT1G73120', 2.314541035330445), ('AT3G23810', 1.2464478408916555), ('AT1G21520', 18.72783661680049), ('AT2G44300', 30.507828335357097)]",90
AT1G80840,AT1G80840_glue,0.06069023569023569,3.3263830018835523,0.0,1.0,placeholder,"frozenset({'activating', 'top50perTarget', 'glue.genes_vs_tracks.rankings'})","[('AT1G17860', 4.548280856512938), ('AT3G52450', 1.0529134919288976), ('AT2G20880', 18.078503776184625), ('AT2G35930', 5.700325962582661), ('AT1G06135', 4.351369356979116), ('AT4G36500', 17.015652098741214), ('AT3G55840', 9.849922029099604), ('AT1G47130', 8.974965099608884), ('AT1G71697', 5.862800748751149), ('AT3G05730', 0.42335389978113), ('AT2G31345', 0.2951610099292165), ('AT5G10695', 13.337478990887949), ('AT5G45280', 1.1231750370557008), ('AT5G36925', 3.8447256979181312), ('AT1G01480', 0.6679052984886902), ('AT5G43650', 1.1250247201520098), ('AT2G22880', 57.237584599821), ('AT5G59490', 3.8458107565731487), ('AT2G43620', 0.2557653865020092), ('AT3G22060', 20.119264772248485), ('AT5G19230', 13.961263505370678), ('AT1G55450', 13.506870920232068), ('AT1G02360', 6.9706425531880845), ('AT1G29290', 2.1463725878264905), ('AT1G69900', 5.155481858909562), ('AT3G18950', 17.102158693258854), ('AT1G56240', 4.712855214298874), ('AT3G51660', 14.283492438573374), ('AT1G66090', 10.278408623293116), ('AT1G69410', 2.6426237355301416), ('AT4G00970', 1.5543080599880232), ('AT2G27080', 64.27952860517955), ('AT5G24110', 1.2224229949852563), ('AT3G44860', 6.169605420235348), ('AT2G01670', 41.60259103817582), ('AT4G36950', 9.556678219643947), ('AT2G02010', 0.4041875520393), ('AT3G56710', 15.599952815230113), ('AT5G16970', 12.168372816935252), ('AT5G03210', 71.4476911768064), ('AT4G31550', 15.3776352287343), ('AT5G11140', 14.550748275980856), ('AT1G14540', 12.74110460624836), ('AT5G22270', 2.208883795904391), ('AT4G22590', 1.3346147149450456), ('AT5G14700', 21.42950578924884), ('AT1G69890', 4.732770346677591), ('AT4G34131', 2.3081082615045263), ('AT4G30280', 37.0165042935102), ('AT2G03760', 2.5607551060939526), ('AT5G10760', 0.2162145295349488), ('AT4G14365', 17.69385254402647), ('AT1G21120', 1.1266499593305122), ('AT1G75860', 12.79678762226066), ('AT2G47950', 1.8558197369243783), ('AT3G13650', 2.298415149911729), ('AT4G25490', 9.998476801173956), ('AT5G64905', 10.473381860308187), ('AT5G27420', 10.136329065414447), ('AT5G42380', 54.34104181151852), ('AT1G03220', 9.750987235934796), ('AT1G05575', 18.342745106195363), ('AT1G58420', 17.8704270615735), ('AT2G47140', 3.5111768818921383), ('AT4G06746', 2.880870659598965), ('AT3G44350', 36.57302832102701), ('AT2G32210', 7.532412059509098), ('AT2G38870', 10.084029570772636), ('AT1G19180', 73.20483014932779), ('AT4G34135', 49.48311111195635), ('AT4G18950', 10.687355070754869), ('AT3G18560', 3.0467267760136214), ('AT1G09950', 6.575284676310019), ('AT1G30700', 0.6229915016050724), ('AT3G04300', 0.2859194607322058), ('AT1G11210', 1.719308991884026), ('AT2G46650', 0.5309673778697244), ('AT5G15960', 0.8514110872814414), ('AT5G35735', 88.22278385159768), ('AT2G27310', 50.38322942369706), ('AT1G56250', 1.5185626505826004), ('AT4G35985', 3.21250378758639), ('AT3G10720', 16.72478414314186), ('AT1G25400', 32.39076688260874), ('AT4G14400', 1.3070291074288225), ('AT1G21326', 8.59899937377053), ('AT5G62520', 12.807410520964298), ('AT1G22810', 12.136104454096408), ('AT1G76070', 1.871142250126375), ('AT4G02380', 54.09398256688639), ('AT3G49780', 5.56569261418047), ('AT3G61190', 47.954048378949466), ('AT1G11670', 9.83783889223528), ('AT1G55920', 2.242001757353404), ('AT5G26340', 1.3887505857228368), ('AT1G27730', 91.344017667954)]",255
AT2G20110,AT2G20110_glue,0.1217437533227007,4.943487469595453,0.0,1.0,placeholder,"frozenset({'activating', 'top50perTarget', 'glue.genes_vs_tracks.rankings'})","[('AT1G44110', 20.48924568427512), ('AT3G15550', 1.4833691999768666), ('AT5G17160', 7.380303480186395), ('AT4G02150', 0.6880242901971642), ('AT5G45280', 0.6673254794118777), ('AT4G38062', 0.813373255589574), ('AT3G22880', 3.358570215495408), ('AT2G33793', 25.56623451373614), ('AT4G04890', 2.0587950887801765), ('AT1G53140', 15.495651134406613), ('AT1G72250', 4.587540877267939), ('AT3G55660', 0.7706810306882593), ('AT1G04110', 0.7310020115590709), ('AT2G26180', 18.956859726981747), ('AT1G20930', 4.1679345785597794), ('AT4G23800', 23.52320573185705), ('AT5G42720', 3.0123479340577224), ('AT1G51405', 0.4134674231040072), ('AT5G62550', 14.39427148200686), ('AT4G05190', 5.602642802057935), ('AT5G60930', 6.998936519678101), ('AT3G01710', 4.740151741872396), ('AT5G22880', 0.6025244959965625), ('AT1G02690', 10.652166970466286), ('AT5G60880', 5.420723698417426), ('AT2G33560', 0.7196298889705336), ('AT5G01910', 3.5553738978828227), ('AT3G23890', 10.96640074989756), ('AT1G73620', 1.053017453969584), ('AT1G20610', 0.452498936667575), ('AT1G06760', 1.7399401466012887), ('AT3G17680', 32.378986090629695), ('AT5G67270', 4.382617655916864), ('AT5G06150', 3.168545213248365), ('AT4G01730', 1.746489175257133), ('AT2G28740', 0.8441659090432247), ('AT2G25060', 6.58812983324519), ('AT1G76540', 4.540644649681415), ('AT2G22610', 3.3213441301270508), ('AT4G15830', 3.241986666764221), ('AT3G51280', 3.9854829147497424), ('AT5G59870', 1.3373987799775349), ('AT5G05160', 1.8682805351076648), ('AT5G45700', 0.7090058518660841), ('AT3G53730', 0.5555635518369058), ('AT3G04630', 6.007753073027102), ('AT4G31805', 3.152677852267137), ('AT5G55520', 2.9177668207693364), ('AT1G23170', 0.6816698969374686), ('AT1G76310', 2.479712714987253), ('AT5G10390', 0.6653032423589939), ('AT4G26660', 0.5250234587615538), ('AT3G53650', 1.5126978009150405), ('AT3G25980', 4.350456533306118), ('AT2G33400', 0.8094528158146191), ('AT1G18370', 2.087961305345737), ('AT2G28620', 0.6802328419662151), ('AT1G08560', 5.40917341223146)]",497
AT3G08500,AT3G08500_glue,0.052718970527189705,3.0392677384634887,0.0,1.0,placeholder,"frozenset({'activating', 'top50perTarget', 'glue.genes_vs_tracks.rankings'})","[('AT1G51680', 0.8426318482838252), ('AT3G23810', 1.3989171336638022), ('AT1G62981', 30.527726828243534), ('AT2G47360', 6.415455164171308), ('AT1G62990', 57.9234076042032), ('AT1G32100', 26.256883380266064), ('AT1G01900', 23.10454048713113), ('AT4G38620', 3.351041800971507), ('AT3G24065', 1.118804196915392), ('AT4G34230', 1.953917850967836), ('AT1G23040', 31.893363741624643), ('AT1G73140', 9.373424683676992), ('AT5G51890', 9.528657514691735), ('AT3G55990', 88.50967154975604), ('AT3G22540', 0.106857429269911), ('AT5G38610', 48.57223026297894), ('AT2G30395', 35.05206558650271), ('AT2G37040', 1.3725488076279926), ('AT3G51030', 5.170522024056807), ('AT5G02090', 5.339916924518702), ('AT1G08340', 18.173614200654388), ('AT5G07080', 10.259558403591976), ('AT1G15960', 0.6706018823070665), ('AT5G23860', 19.874500629966963), ('AT3G27630', 35.92493352791297), ('AT3G03530', 16.876458490519248), ('AT1G02640', 29.20032733936598), ('AT3G56240', 20.255072118055757)]",105
AT3G09370,AT3G09370_glue,0.21737702225507102,9.444152111291041,0.0,1.0,placeholder,"frozenset({'activating', 'top50perTarget', 'glue.genes_vs_tracks.rankings'})","[('AT1G03780', 20.83871439777385), ('AT4G14330', 13.904924781268148), ('AT4G09060', 5.252475680118803), ('AT1G23790', 13.409576950396742), ('AT2G33400', 9.477347325592731), ('AT1G02690', 6.04853587772204), ('AT3G03130', 6.793445471062278), ('AT2G27970', 0.4736676684957585), ('AT5G13840', 14.58319243267774), ('AT4G33260', 24.883574726135883), ('AT3G14190', 18.08665632037668), ('AT5G44560', 7.031714164568434), ('AT2G26760', 17.024721443897818), ('AT3G60840', 1.9551715382816368), ('AT4G28230', 15.12210150509798), ('AT3G44960', 6.128333916899181)]",63
AT3G10480,AT3G10480_glue,0.05745235156999863,3.2520449058825607,0.0,1.0,placeholder,"frozenset({'activating', 'top50perTarget', 'glue.genes_vs_tracks.rankings'})","[('AT3G17730', 2.304254370377357), ('AT1G75700', 0.3622311758134063), ('AT1G23530', 1.1897222239553191), ('AT4G18780', 1.4472714463625966), ('AT5G22870', 1.8306551053295863), ('AT3G46890', 2.8668451816834173), ('AT3G62020', 1.9931948431616835), ('AT1G31720', 0.3204859194761431), ('AT3G25900', 0.4991284701395113), ('AT3G08500', 1.5276667700986617), ('AT5G02140', 1.744860471794837), ('AT5G67550', 0.0723177418864039), ('AT2G44930', 0.4808331566208407), ('AT3G23290', 0.8735400602380671), ('AT3G62160', 1.2417171259473263), ('AT2G27035', 2.2491885337522435), ('AT5G38610', 2.3003159843946768), ('AT5G60490', 1.4286156037918905), ('AT1G23460', 0.6561153930978084), ('AT1G01900', 3.078665941551048), ('AT1G11570', 0.4652357040495115), ('AT5G67210', 0.4776418727412794), ('AT3G01670', 1.1618163033727409), ('AT3G22400', 0.4872407347712804), ('AT2G27300', 0.4370669050537291), ('AT1G62045', 1.3187366015805977), ('AT2G46760', 1.7151023491112891)]",113
